name,zipp time,mono time,e time,total time,poly cl,mono cl,all subst,new cl,mono win,status
#30_-1_2_9_-1_1_6_10_-1_2_1_500_4_10
DAT282^1,-1.0,-1.0,-1.0,0.010,-1,-1,-1,-1,-1,1
SCT177_5,-1.0,-1.0,-1.0,0.032,-1,-1,-1,-1,-1,0
ANA071^1,0.025977,0.001644,0.004218,0.054,1,19,0,0,1,1
ANA072^1,0.024416,0.001725,0.003981,0.053,1,16,0,0,1,1
ANA092^1,0.022991,0.001629,0.009796,0.052,0,19,0,0,1,1
LCL755_5,0.036335,0.005599,0.002801,0.073,0,84,0,0,1,1
ANA084^1,0.015171,0.001004,0.004601,0.043,1,17,0,0,1,1
ANA108^1,0.021263,0.002548,0.002943,0.039,12,13,0,0,1,1
ITP123^2,0.054799,0.014649,0.004350,0.149,0,205,0,0,1,1
SCT229_5,-1.0,-1.0,-1.0,0.093,-1,-1,-1,-1,-1,1
ITP101^2,0.080895,0.063474,0.001756,0.198,64,83,398,55,1,1
COM037_5,0.072254,0.054974,0.000903,0.161,46,31,392,47,1,1
SWW504_5,0.046442,0.109909,0.013011,0.268,14,39,560,126,1,1
ANA079^1,0.016039,0.000924,0.006121,0.045,2,21,16,2,1,1
ITP009^3,0.045097,0.029003,0.010099,0.152,18,58,977,54,1,1
DAT124^1,0.115995,0.282356,0.019984,0.754,272,14,3678,495,1,1
COM179^1,0.137743,0.758825,0.013567,1.166,266,9,20298,545,1,1
ITP158^2,0.191795,9.089151,0.132643,9.938,217,32,49126,499,1,1
ITP037^2,-1.0,-1.0,-1.0,0.156,-1,-1,-1,-1,-1,1
DAT234^1,0.180238,0.234344,0.000281,12.894,217,47,2858,217,0,1
SWV621_5,0.050655,13.714843,0.000412,29.799,15,51,12093,134,0,-1
ITP011_3,0.039640,3.898341,0.000237,29.788,46,47,14794,489,0,-1
SEV462^1,0.198294,0.064641,0.000277,29.804,36,15,2128,240,0,-1
NUM966_5,0.024897,0.026803,0.000245,29.824,28,22,448,56,0,-1
ANA088^1,0.025077,0.002058,0.000243,29.809,2,22,16,2,0,-1
COM026_5,0.054324,0.183136,0.000244,29.843,94,22,4859,482,0,-1
LCL813_5,0.105548,3.839826,0.000473,29.857,13,117,11000,175,0,-1
COM200^1,0.081755,0.155455,0.000258,29.879,101,45,1616,202,0,-1
DAT184^1,0.118324,0.288316,0.000212,29.918,188,6,3994,500,0,-1
SEV492^1,0.016882,0.000714,0.009117,0.045,0,17,0,0,1,1
ITP265^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP004^3,0.026074,0.007360,0.000235,-1.0,15,45,84,12,0,-1
DAT306^1,0.102219,0.010960,0.000226,-1.0,18,8,124,15,0,-1
SWV597_5,0.032609,0.024706,0.000248,-1.0,10,73,160,20,0,-1
LCL752_5,0.073774,-1.0,-1.0,-1.0,9,130,-1,-1,-1,-1
DAT151^1,0.066408,0.038426,0.000259,-1.0,55,67,396,55,0,-1
COM068_5,0.089415,-1.0,-1.0,-1.0,63,43,-1,-1,-1,-1
SWV665_5,0.086918,0.474697,0.000262,-1.0,124,70,8140,500,0,-1
DAT171^1,0.076276,0.058175,0.000268,29.838,49,59,390,51,0,-1
ITP243^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SWW546_5,0.036845,0.047965,0.000196,29.929,35,3,798,116,0,-1
SEV493^1,0.015555,0.000561,0.009648,0.070,0,21,0,0,1,1
LCL829_5,0.113802,-1.0,-1.0,-1.0,70,25,-1,-1,-1,-1
ITP280^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
COM072_5,0.120799,-1.0,-1.0,-1.0,63,50,-1,-1,-1,-1
LCL837_5,0.074295,0.053634,0.000306,29.918,4,107,904,35,0,-1
SCT250_5,0.101830,28.237489,0.000430,29.950,47,88,53424,497,0,-1
ITP042^2,0.158418,2.693484,0.000266,-1.0,293,71,62696,726,0,-1
ITP018_7,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP165^2,0.133595,0.637712,0.000264,-1.0,333,23,14095,697,0,-1
LCL820_5,0.236857,-1.0,-1.0,-1.0,33,104,-1,-1,-1,-1
ITP230^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
COM109_5,0.329672,-1.0,-1.0,-1.0,98,30,-1,-1,-1,-1
ITP250^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
PRO022^1,0.264073,0.626813,0.000369,-1.0,475,5,10000,768,0,-1
ITP281^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
COM114_5,0.396914,-1.0,-1.0,-1.0,84,27,-1,-1,-1,-1
ITP177^2,0.207001,-1.0,-1.0,-1.0,296,30,-1,-1,-1,-1
NUM970_5,0.024907,0.033779,0.002791,0.097,13,100,208,26,1,1
ITP121^2,0.053415,0.008913,0.006332,0.139,0,143,0,0,1,1
ITP238^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SCT205_5,0.216637,-1.0,-1.0,-1.0,75,90,-1,-1,-1,-1
SWW567_5,0.251779,-1.0,-1.0,-1.0,77,39,-1,-1,-1,-1
ITP290^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
NUM985_5,0.043722,0.065033,0.000265,29.889,30,85,480,60,0,-1
ITP192^2,0.117009,0.124186,0.032229,0.615,62,239,1180,290,1,1
ITP168^2,0.140042,0.432987,0.021937,0.878,105,318,10456,843,1,1
DAT229^1,0.146014,0.346693,0.028691,1.129,273,16,5279,511,1,1
COM168^1,0.081230,0.171559,0.000225,29.897,120,78,2510,318,0,-1
DAT192^1,0.155259,0.401422,0.022302,1.161,330,2,6330,663,1,1
ITP019^3,0.010002,0.000611,0.001969,0.023,7,31,0,0,1,1
SWW533_5,0.032791,0.243200,0.016102,0.415,62,4,4326,424,1,1
LCL763_5,0.107651,0.625766,0.027485,1.078,60,110,9820,446,1,1
ITP028^2,0.123967,1.051094,0.034479,1.491,148,13,22405,497,1,1
ITP200^2,0.145976,0.409434,0.029573,0.968,144,131,10968,540,1,1
ITP207_2,4.358268,-1.0,-1.0,-1.0,1215,1229,-1,-1,-1,-1
ITP237^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP279^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP239_2,4.712859,-1.0,-1.0,-1.0,2134,2353,-1,-1,-1,-1
ITP273^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SCT179_5,0.054317,0.352235,0.013912,0.600,94,3,8252,499,1,1
DAT275^1,0.361459,0.026676,0.000246,-1.0,8,1,436,30,0,-1
ITP237^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SWW553_5,0.154865,0.288450,0.020729,0.725,86,33,7072,402,1,1
NUM973_5,0.039108,0.075475,0.009106,1.586,35,77,840,105,1,1
ANA106^1,-1.0,-1.0,-1.0,0.065,-1,-1,-1,-1,-1,1
COM203^1,0.111741,23.450998,0.089760,23.899,208,21,103878,498,1,1
SCT189_5,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
DAT285^1,0.036488,0.012027,0.000270,29.827,17,28,48,6,0,-1
DAT216^1,0.059268,0.064851,0.000254,30.000,27,149,862,108,0,-1
DAT169^1,0.093224,0.098211,0.000204,-1.0,97,90,642,84,0,-1
SCT243_5,0.124014,-1.0,-1.0,-1.0,46,17,-1,-1,-1,-1
ITP146^2,0.091127,0.042788,0.000219,29.836,0,138,0,0,0,-1
LCL767_5,0.123241,4.947829,0.000343,29.864,121,55,19710,495,0,-1
DAT183^1,0.062504,0.094671,0.000191,29.914,86,1,1206,265,0,-1
SEV472^1,0.121578,0.020428,0.000204,0.171,44,4,162,20,0,1
SWW534_5,0.111043,-1.0,-1.0,-1.0,79,33,-1,-1,-1,-1
COM061_5,0.181803,-1.0,-1.0,-1.0,86,58,-1,-1,-1,-1
ITP011_7,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
DAT240^1,0.193720,0.734776,0.000436,30.173,264,108,14227,677,0,-1
DAT256^1,0.222456,9.615594,0.000304,-1.0,180,9,91369,482,0,-1
DAT134^1,0.200032,0.605769,0.000256,-1.0,486,4,19139,930,0,-1
PRO021^1,0.259827,0.649364,0.000472,-1.0,333,3,14995,571,0,-1
ITP178^2,0.236860,-1.0,-1.0,-1.0,260,13,-1,-1,-1,-1
DAT127^1,-1.0,-1.0,-1.0,0.028,-1,-1,-1,-1,-1,0
ITP203^2,0.302698,6.600760,0.000395,-1.0,190,150,54663,669,0,-1
DAT215^1,0.150602,0.563687,0.000255,-1.0,199,25,8964,484,0,-1
ANA130^1,0.037556,0.001114,0.000207,29.915,2,33,8,1,0,-1
SWV617_5,0.024448,0.005534,0.000298,-1.0,0,58,0,0,0,-1
ITP015^3,0.015590,0.004216,0.004807,0.044,10,21,50,9,1,1
COM195^1,-1.0,-1.0,-1.0,0.045,-1,-1,-1,-1,-1,1
ITP061^2,0.105848,0.287113,0.000226,-1.0,184,194,4696,555,0,-1
COM078_5,0.120606,-1.0,-1.0,-1.0,63,50,-1,-1,-1,-1
DAT296^1,0.137778,0.019673,0.000246,-1.0,19,6,428,34,0,-1
ITP051^2,-1.0,-1.0,-1.0,0.019,-1,-1,-1,-1,-1,0
DAT143^1,0.062195,0.049304,0.000239,29.990,29,1,2000,284,0,-1
COM099_5,0.270563,-1.0,-1.0,-1.0,108,19,-1,-1,-1,-1
ITP233^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP153^2,0.120337,0.479173,0.033653,0.909,186,29,8840,491,1,1
ITP223^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP232^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
LCL791_5,0.106248,24.166638,0.000254,30.017,17,119,26093,282,0,-1
ITP291^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
LCL802_5,0.105397,-1.0,-1.0,-1.0,24,141,-1,-1,-1,-1
ITP091^2,0.150648,0.277160,0.008736,0.776,155,153,3700,464,1,1
DAT280^1,-1.0,-1.0,-1.0,0.023,-1,-1,-1,-1,-1,1
COM177^1,0.129302,0.727450,0.000258,30.010,258,9,18649,534,0,-1
ITP174^2,1.023706,-1.0,-1.0,-1.0,303,25,-1,-1,-1,-1
COM113_5,0.325473,-1.0,-1.0,-1.0,86,26,-1,-1,-1,-1
DAT252^1,0.194573,0.511311,0.000269,29.942,361,4,7960,708,0,-1
DAT289^1,0.117870,0.215907,0.000271,-1.0,32,2,8886,257,0,-1
COM167^1,0.105241,0.202227,0.005872,0.445,193,67,2158,256,1,1
DAT159^1,-1.0,-1.0,-1.0,0.046,-1,-1,-1,-1,-1,1
ITP007^7,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP186^2,0.149340,0.264541,0.046732,0.760,83,373,5190,646,1,1
ITP187^2,0.163278,0.887273,0.126538,2.767,102,340,12687,858,1,1
ITP242^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
DAT205^1,0.217178,0.863950,0.000498,-1.0,416,22,19886,873,0,-1
LCL781_5,0.047331,0.019573,0.000435,-1.0,3,80,308,16,0,-1
ITP019_7,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP258_2,6.692637,-1.0,-1.0,-1.0,2948,2517,-1,-1,-1,-1
ITP004_7,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP049^2,0.131886,1.241157,0.056822,1.792,132,40,21715,474,1,1
LCL762_5,0.107134,0.417127,0.023573,0.731,62,111,7439,338,1,1
ITP268_2,8.050904,-1.0,-1.0,-1.0,3685,3248,-1,-1,-1,-1
SCT234_5,0.159216,-1.0,-1.0,-1.0,46,41,-1,-1,-1,-1
SCT192_5,0.134001,-1.0,-1.0,-1.0,66,13,-1,-1,-1,-1
ITP271^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP228^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
NUN047^1,0.958496,0.072751,0.000420,-1.0,12,5,298,42,0,-1
SWW521_5,0.048540,0.186071,0.018661,1.366,54,37,3466,419,1,1
DAT293^1,0.084221,0.006233,0.000275,-1.0,18,3,124,15,0,-1
SEV483^1,0.193757,0.061196,0.000330,29.841,26,25,2136,171,0,-1
DAT288^1,0.063966,0.036322,0.000241,29.796,45,8,1752,239,0,-1
ITP267^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
NUN010_5,0.041149,0.029778,0.000281,-1.0,10,84,160,20,0,-1
ITP219^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SEV449^1,0.024737,0.009747,0.000207,-1.0,26,8,372,48,0,-1
LCL827_5,0.334570,-1.0,-1.0,-1.0,20,106,-1,-1,-1,-1
ITP221^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
DAT209^1,0.035826,0.003136,0.000250,-1.0,5,19,40,5,0,-1
SWW528_5,0.035068,0.047720,0.000236,-1.0,35,3,798,116,0,-1
SWV799_5,0.065508,0.028043,0.000312,-1.0,0,127,0,0,0,-1
SEV474^1,0.172400,0.076330,0.000305,-1.0,71,5,2222,195,0,-1
ITP014^7,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
LCL800_5,0.029029,0.008833,0.003026,0.077,10,64,80,10,1,1
ANA093^1,2.555926,0.229850,0.000258,-1.0,14,3,356,48,0,-1
SWV723_5,0.037659,0.041770,0.000541,29.785,21,83,696,86,0,-1
ANA102^1,0.043688,0.003635,0.003949,0.066,7,8,56,7,1,1
ITP014^3,0.039346,0.023836,0.000235,29.929,18,161,252,18,0,-1
SCT251_5,0.090615,9.627879,0.000262,29.904,45,75,43227,490,0,-1
ITP286^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
COM102_5,0.068601,-1.0,-1.0,-1.0,104,38,-1,-1,-1,-1
ITP234^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP231^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP078^2,0.126963,1.096652,0.000264,-1.0,215,141,37634,686,0,-1
SYN000^3,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SCT239_5,0.040423,0.034603,0.003370,0.101,53,4,424,53,1,1
COM046_5,0.050061,0.419213,0.000291,-1.0,44,43,5594,338,0,-1
COM083_5,0.069215,2.236905,0.000262,-1.0,140,32,34740,498,0,-1
LCL842_5,0.078874,0.137063,0.000264,-1.0,39,93,2187,179,0,-1
COM108_5,0.087342,9.761391,0.000448,-1.0,95,24,35395,500,0,-1
ITP283^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
NUM961_5,0.032923,0.028926,0.000296,29.871,8,104,128,16,0,-1
ITP217^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP005_7,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
DAT322^1,0.336606,0.076010,0.000521,-1.0,36,3,1035,71,0,-1
DAT267^1,0.323753,0.035693,0.000249,-1.0,15,4,731,56,0,-1
ANA069^1,0.022343,0.001264,0.004537,0.052,1,19,0,0,1,1
SWW540_5,0.066372,0.276685,0.000541,29.820,90,6,4942,499,0,-1
NUN002_5,-1.0,-1.0,-1.0,0.008,-1,-1,-1,-1,-1,0
NUM946_5,0.032760,0.047596,0.000289,-1.0,25,82,400,50,0,-1
ITP133^2,0.105173,0.354056,0.040621,1.046,193,113,8015,600,1,1
NUM964_5,0.020501,0.019830,0.000295,-1.0,21,80,168,21,0,-1
LCL835_5,0.084999,0.120822,0.016129,0.391,36,92,2201,181,1,1
LCL757_5,0.097686,0.193512,0.000451,-1.0,100,91,3560,485,0,-1
ITP246_2,3.753133,-1.0,-1.0,-1.0,268,1886,-1,-1,-1,-1
SEV488^1,0.071831,0.031267,0.000284,-1.0,28,10,1008,121,0,-1
DAT153^1,0.093894,0.079249,0.006506,0.263,93,169,580,79,1,1
SWW535_5,0.051179,0.120473,0.000369,5.204,64,16,1560,269,0,1
COM095_5,0.059339,0.240669,0.015495,0.431,50,13,3432,283,1,1
ITP229_2,6.599718,-1.0,-1.0,-1.0,3572,2321,-1,-1,-1,-1
SWV795_5,0.064932,0.023163,0.000456,29.821,0,118,0,0,0,-1
ITP006_3,0.034610,0.203128,0.034372,0.700,24,104,4990,236,1,1
ITP188^2,0.164763,1.196186,0.000567,-1.0,122,380,19009,929,0,-1
COM056_5,0.071969,16.203525,0.000264,29.831,101,54,44856,499,0,-1
LCL789_5,0.088142,7.562594,0.036493,7.981,45,70,21994,489,1,1
ITP216^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP286_2,9.541200,-1.0,-1.0,-1.0,3917,3525,-1,-1,-1,-1
ITP199^2,0.134062,0.214781,0.010193,0.537,172,123,3610,489,1,1
ANA109^1,-1.0,-1.0,-1.0,0.091,-1,-1,-1,-1,-1,1
NUM974_5,0.029335,0.028023,0.003226,0.099,15,101,240,30,1,1
ITP035^2,0.091995,0.367360,0.000224,-1.0,119,117,13806,477,0,-1
ITP053^2,0.147239,0.533412,0.000272,30.052,116,138,8216,466,0,-1
LCL805_5,0.067274,15.492041,0.029265,15.805,32,90,19363,295,1,1
SWW479_5,0.035772,0.096404,0.000569,-1.0,61,73,1464,183,0,-1
LCL839_5,0.067240,0.038316,0.007249,0.186,4,104,658,28,1,1
DAT271^1,0.229418,0.001731,0.000276,29.835,4,3,16,0,0,-1
ITP229^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
NUM989_5,0.040132,0.070220,0.000276,-1.0,31,115,492,62,0,-1
ITP161^2,0.166487,1.131719,0.000249,-1.0,335,40,29345,736,0,-1
NUM960_5,0.042351,0.080396,0.009482,0.339,39,121,858,117,1,1
ANA128^1,0.251248,0.047447,0.000338,-1.0,35,41,794,98,0,-1
NUM969_5,0.023367,0.038234,0.000218,-1.0,35,104,280,35,0,-1
ITP023^3,-1.0,-1.0,-1.0,0.016,-1,-1,-1,-1,-1,1
ITP211^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SYN000_3,0.080052,0.027147,0.000200,-1.0,36,22,304,3,0,-1
ITP261^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP162^2,0.105016,0.357035,0.000247,29.872,240,8,6673,487,0,-1
SWV577_5,0.071254,17.629260,0.000238,29.857,47,106,22269,498,0,-1
DAT260^1,0.192108,0.001521,0.000240,-1.0,4,1,16,0,0,-1
SWV625_5,0.053876,0.225319,0.000236,-1.0,102,92,3176,408,0,-1
DAT297^1,0.327275,0.062549,0.000247,-1.0,27,1,1566,115,0,-1
ANA068^1,0.034990,0.004471,0.002391,0.054,14,7,112,13,1,1
ITP024_7,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP219^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SWW509_5,0.087498,0.460978,0.000216,-1.0,84,43,8712,497,0,-1
LCL825_5,0.299857,-1.0,-1.0,-1.0,33,123,-1,-1,-1,-1
SEV482^1,0.109614,0.024908,0.000201,-1.0,12,11,792,57,0,-1
ITP020^3,-1.0,-1.0,-1.0,0.044,-1,-1,-1,-1,-1,1
ITP010^3,-1.0,-1.0,-1.0,0.019,-1,-1,-1,-1,-1,1
SEV490^1,0.144777,0.031603,0.000232,-1.0,38,22,882,112,0,-1
SWW497_5,0.032373,0.055752,0.005755,0.248,30,74,942,120,1,1
ITP282^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP163^2,0.131638,0.347997,0.000283,-1.0,282,6,4430,565,0,-1
ITP272^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP235^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP060^2,0.125226,0.084034,0.000309,-1.0,26,301,268,34,0,-1
SWV807_5,0.116987,0.964383,0.000265,30.063,70,93,12275,500,0,-1
COM190^1,-1.0,-1.0,-1.0,0.172,-1,-1,-1,-1,-1,1
COM084_5,0.089996,-1.0,-1.0,-1.0,69,74,-1,-1,-1,-1
ITP056^2,0.068246,0.167760,0.000221,-1.0,218,133,4436,613,0,-1
LCL803_5,0.305052,-1.0,-1.0,-1.0,24,120,-1,-1,-1,-1
ITP002_7,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
SEV466^1,0.047882,0.014811,0.000323,-1.0,16,10,394,37,0,-1
NUN004_5,0.038162,0.057163,0.003935,0.141,30,91,480,60,1,1
ITP243^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
PRO020^1,0.164970,0.335667,0.000263,-1.0,306,10,5312,534,0,-1
SWW555_5,0.217745,3.864784,0.000248,30.011,72,29,22012,472,0,-1
ANA085^1,0.013847,0.000577,0.000239,2.032,0,11,0,0,0,0
SYO558^1,-1.0,-1.0,-1.0,0.013,-1,-1,-1,-1,-1,1
ITP010_3,-1.0,-1.0,-1.0,0.016,-1,-1,-1,-1,-1,1
ANA076^1,0.022353,0.002060,0.000297,29.808,2,22,16,2,0,-1
LCL836_5,0.093887,0.908046,0.030646,1.246,14,108,9156,206,1,1
NUN014_5,0.022260,0.012524,0.000263,2.228,9,30,144,18,0,0
ITP134^2,0.079601,0.365395,0.034055,0.866,144,98,12238,498,1,1
LCL744_5,0.048994,0.031530,0.000229,-1.0,9,115,312,33,0,-1
NUM995_5,0.036057,0.052375,0.004443,0.130,25,87,400,50,1,1
COM089_5,0.147877,-1.0,-1.0,-1.0,116,17,-1,-1,-1,-1
LCL761_5,0.053271,0.048092,0.000548,29.833,19,62,410,45,0,-1
NUM923^2,0.174667,0.091920,0.000468,-1.0,0,867,0,0,0,-1
SEV476^1,-1.0,-1.0,-1.0,0.031,-1,-1,-1,-1,-1,1
SCT198_5,0.149011,-1.0,-1.0,-1.0,97,6,-1,-1,-1,-1
COM069_5,0.121190,-1.0,-1.0,-1.0,63,43,-1,-1,-1,-1
NUM939_5,-1.0,-1.0,-1.0,0.012,-1,-1,-1,-1,-1,0
NUM965_5,-1.0,-1.0,-1.0,0.012,-1,-1,-1,-1,-1,0
ITP193^2,0.142357,1.565974,0.000285,5.888,366,114,40517,958,0,1
SCT195_5,0.157053,-1.0,-1.0,-1.0,52,55,-1,-1,-1,-1
ANA083^1,0.021400,0.001750,0.005653,0.050,1,16,0,0,1,1
SCT240_5,0.173017,-1.0,-1.0,-1.0,78,33,-1,-1,-1,-1
ITP271_2,8.097754,-1.0,-1.0,-1.0,3099,3155,-1,-1,-1,-1
SWW498_5,0.029804,0.055435,0.001674,0.130,35,85,836,105,1,1
DAT233^1,0.200757,0.380024,0.000253,-1.0,193,121,6124,501,0,-1
ANA122^1,0.125153,0.017538,0.006176,0.197,0,69,0,0,1,1
ITP208_2,2.238259,-1.0,-1.0,-1.0,417,786,-1,-1,-1,-1
NUM940_5,0.029444,0.038100,0.004695,0.107,26,79,416,52,1,1
ITP259^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP156^2,0.109548,0.522206,0.000281,-1.0,172,19,10043,495,0,-1
COM029_5,0.052369,0.043528,0.000280,-1.0,31,41,616,64,0,-1
DAT197^1,0.134792,19.192175,0.000214,21.736,235,17,107891,473,0,1
COM028_5,0.042123,0.061298,0.000244,-1.0,31,37,987,122,0,-1
SWW483_5,0.035673,0.039697,0.000210,29.808,18,67,428,54,0,-1
SCT258_5,0.151489,-1.0,-1.0,-1.0,76,116,-1,-1,-1,-1
COM032_5,0.073860,0.135920,0.000276,29.872,58,28,1898,358,0,-1
LCL749_5,0.069818,0.134465,0.000559,-1.0,38,44,2703,190,0,-1
LCL814_5,0.134845,-1.0,-1.0,-1.0,33,106,-1,-1,-1,-1
DAT122^1,0.112750,3.664228,0.000281,-1.0,238,25,15702,515,0,-1
ITP269^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP021^3,0.015947,0.001344,0.006428,0.050,2,61,16,2,1,1
NUN007_5,0.039681,0.051999,0.000251,-1.0,28,69,448,56,0,-1
ITP089^2,0.153544,0.254698,0.000436,29.965,147,155,3508,441,0,-1
ITP015_3,0.021766,0.009804,0.004782,0.081,12,27,86,12,1,1
COM045_5,0.068019,0.054233,0.000952,0.156,46,31,392,47,1,1
DAT250^1,0.180072,0.527320,0.000267,30.164,348,4,7461,699,0,-1
COM119_5,0.104540,-1.0,-1.0,-1.0,64,55,-1,-1,-1,-1
DAT243^1,0.184494,3.215076,0.000304,-1.0,142,3,26697,480,0,-1
ITP030^2,-1.0,-1.0,-1.0,0.029,-1,-1,-1,-1,-1,0
SCT235_5,0.140814,-1.0,-1.0,-1.0,47,43,-1,-1,-1,-1
NUM935_5,0.034030,0.041759,0.000289,-1.0,21,101,336,42,0,-1
COM062_5,0.170232,-1.0,-1.0,-1.0,127,37,-1,-1,-1,-1
ITP258^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP240^4,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
NUM999_5,0.031171,0.037520,0.000257,-1.0,20,108,320,40,0,-1
NUN001_5,0.031982,0.056727,0.000254,-1.0,27,112,412,54,0,-1
ITP212_2,2.622150,-1.0,-1.0,-1.0,1118,278,-1,-1,-1,-1
NUN016_5,0.035431,0.064796,0.001146,0.139,28,103,448,56,1,1
ITP086^2,0.098209,0.183908,0.000223,-1.0,167,69,2660,334,0,-1
COM115_5,0.422322,-1.0,-1.0,-1.0,89,41,-1,-1,-1,-1
LCL793_5,0.024123,0.005647,0.000745,0.058,0,70,0,0,1,1
SWW513_5,0.046321,0.039208,0.001867,0.124,18,10,508,78,1,1
COM091_5,0.130360,-1.0,-1.0,-1.0,128,19,-1,-1,-1,-1
ITP111^2,0.068694,0.077991,0.000245,29.840,46,164,1088,123,0,-1
SCT226_5,0.117816,2.802798,0.041538,3.462,51,67,18870,369,1,1
SCT263_5,0.190995,0.188983,0.000240,-1.0,28,255,2659,104,0,-1
DAT294^1,0.098706,0.013939,0.000255,2.794,23,1,186,19,0,1
COM162^1,0.064965,-1.0,-1.0,-1.0,86,118,-1,-1,-1,-1
ITP230_2,6.888180,-1.0,-1.0,-1.0,3253,2795,-1,-1,-1,-1
ITP003^7,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP222^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
NUM971_5,-1.0,-1.0,-1.0,0.013,-1,-1,-1,-1,-1,0
COM206^1,0.126211,0.881044,0.028344,1.265,187,14,26056,476,1,1
SWW531_5,0.038377,0.030568,0.000576,-1.0,18,97,214,46,0,-1
LCL778_5,0.094506,0.169275,0.013413,0.456,90,95,2462,357,1,1
ITP275^2,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ANA095^1,-1.0,-1.0,-1.0,0.231,-1,-1,-1,-1,-1,1
ITP043^2,0.140628,0.611774,0.000476,-1.0,285,68,13569,705,0,-1
ITP017^7,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1
ITP002_3,0.027619,6.209572,0.000383,-1.0,24,16,7949,231,0,-1
